KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	TEMPLATE_FILE_USED.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED.y	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcsPE-A-panel1SingletsFORTESSALive cells (PE-)	PE-A-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	Singlets	92905	93627	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots20.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	Singlets	Live cells (PE-)	PE-A-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.989161334284467	0.992288549243274	NA	PE-A-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	Singlets	92938	93668	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	Singlets	Live cells (PE-)	PE-A-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.989070398552653	0.992206516633215	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	lymph	93627	93923	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots20.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.996848482267389	0.996848482267389	NA	Singlets	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	lymph	93668	93965	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.996839248656415	0.996839248656415	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcsTcellspanel1PE-A-FORTESSATcells (CD3+ CD19-)	Tcells	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	PE-A-	73385	92905	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots20.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.781331516242028	0.789892901350842	NA	Tcells	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	PE-A-	73409	92938	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642605_035.fcs	0.781237694886394	0.789870666465816	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsActivatedCD4panel1CD4FORTESSAactivated helper Tcells (CD4+ HLA-DR+)	ActivatedCD4	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	5372	151731	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	Tcells	activated helper Tcells (CD4+ HLA-DR+)	ActivatedCD4_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0167801586805772	0.0227560586099827	NA	ActivatedCD4	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	3445	151445	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	Tcells	activated helper Tcells (CD4+ HLA-DR+)	ActivatedCD4_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0107664324824362	0.0146226134791209	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsActivatedCD8panel1CD8FORTESSAactivated cytotoxic Tcells (CD8+ HLA-DR+)	ActivatedCD8	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8	3017	60336	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8	activated cytotoxic Tcells (CD8+ HLA-DR+)	ActivatedCD8_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00942400199912538	0.0500033147706179	NA	ActivatedCD8	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8	3010	60198	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8	activated cytotoxic Tcells (CD8+ HLA-DR+)	ActivatedCD8_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00940695552166412	0.050001661184757	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsBcellspanel1PE-A-FORTESSAB cells (CD3- CD19+)	Bcells	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	PE-A-	13398	317771	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	PE-A-	B cells (CD3- CD19+)	Bcells_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0418504404323109	0.0421624377303152	NA	Bcells	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	PE-A-	13371	317131	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	PE-A-	B cells (CD3- CD19+)	Bcells_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0417875090631797	0.0421623871523124	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA-/CD28-CD27-panel1CD8/CCR7-CD45RA-FORTESSAEM3 cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA-/CD28-CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	745	1565	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM3 cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA-/CD28-CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0023271068907353	0.476038338658147	NA	CCR7-CD45RA-/CD28-CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	743	1560	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM3 cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA-/CD28-CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00232204915368653	0.476282051282051	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA-/CD28-CD27+panel1CD8/CCR7-CD45RA-FORTESSAEM2 cytotoxic Tcells (CD27+  CD28-)	CCR7-CD45RA-/CD28-CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	199	1565	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM2 cytotoxic Tcells (CD27+  CD28-)	CCR7-CD45RA-/CD28-CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.000621603048666209	0.127156549520767	NA	CCR7-CD45RA-/CD28-CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	197	1560	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM2 cytotoxic Tcells (CD27+  CD28-)	CCR7-CD45RA-/CD28-CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00061567117533815	0.126282051282051	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA-/CD28+CD27-panel1CD8/CCR7-CD45RA-FORTESSAEM4 cytotoxic Tcells (CD27-  CD28+)	CCR7-CD45RA-/CD28+CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	137	1565	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM4 cytotoxic Tcells (CD27-  CD28+)	CCR7-CD45RA-/CD28+CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.000427937777222465	0.0875399361022364	NA	CCR7-CD45RA-/CD28+CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	137	1560	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM4 cytotoxic Tcells (CD27-  CD28+)	CCR7-CD45RA-/CD28+CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.000428157111783384	0.0878205128205128	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA-/CD28+CD27+panel1CD8/CCR7-CD45RA-FORTESSAEM1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA-/CD28+CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	484	1565	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA-/CD28+CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00151183857062535	0.30926517571885	NA	CCR7-CD45RA-/CD28+CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA-	483	1560	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA-	EM1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA-/CD28+CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00150948821161587	0.309615384615385	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA+/CD28-CD27-panel1CD8/CCR7-CD45RA+FORTESSApE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	47168	53515	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.147335540700943	0.881397738951696	NA	CCR7-CD45RA+/CD28-CD27-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	47110	53409	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD27-  CD28-)	CCR7-CD45RA+/CD28-CD27-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.147229792234418	0.88206107584864	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA+/CD28-CD27+panel1CD8/CCR7-CD45RA+FORTESSApE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	2615	53515	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00816830136815143	0.0488648042604877	NA	CCR7-CD45RA+/CD28-CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	2579	53409	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD27+ , CD28-)	CCR7-CD45RA+/CD28-CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00805997949846238	0.048287741766369	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCCR7-CD45RA+/CD28+CD27+panel1CD8/CCR7-CD45RA+FORTESSApE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	2672	53515	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00834634847254326	0.049929926188919	NA	CCR7-CD45RA+/CD28+CD27+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD8/CCR7-CD45RA+	2658	53409	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD27+  CD28+)	CCR7-CD45RA+/CD28+CD27+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.00830687301547616	0.0497668932202438	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCD4/CCR7-CD45RA-panel1CD4FORTESSAeffector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	23996	151731	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0749547073155494	0.158148301929072	NA	CD4/CCR7-CD45RA-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	23975	151445	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	effector memory helper Tcells (CCR7- CD45RA-)	CD4/CCR7-CD45RA-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0749274945620922	0.158308296741391	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCD4/CCR7-CD45RA+panel1CD4FORTESSAeffector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	8370	151731	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0261448116449054	0.0551634142001305	NA	CD4/CCR7-CD45RA+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	8331	151445	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	effector helper Tcells (CCR7- CD45RA+)	CD4/CCR7-CD45RA+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.0260363277245793	0.0550100696622536	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCD4/CCR7+CD45RA-panel1CD4FORTESSAcentral memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	39728	151731	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.124095708127694	0.261831794425661	NA	CD4/CCR7+CD45RA-	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	39655	151445	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	central memory helper Tcells (CCR7+ CD45RA-)	CD4/CCR7+CD45RA-_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.123931169837738	0.261844233880287	NA	lymph.FORTESSA.f
2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcsCD4/CCR7+CD45RA+panel1CD4FORTESSAnaive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	79638	151731	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.248759917536078	0.524863080056152	NA	CD4/CCR7+CD45RA+	2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	CD4	79485	151445	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots1.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/lymph.dev.FORTESSA.f.txt	CD4	naive helper Tcells (CCR7+ CD45RA+)	CD4/CCR7+CD45RA+_2017-04-11_PANEL 1_FORTESSA_DHS_group two_F1642606_030.fcs	0.248409255694177	0.524844002773284	NA	lymph.FORTESSA.f
